City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
366,carlisle,40.2015,-77.1889,14.42,91,100,1.53,US,1667296806
367,oktyabrskiy,54.4815,53.471,1.79,69,99,6.7,RU,1667296949
368,lebu,-37.6167,-73.65,9.64,79,0,7.77,CL,1667296949
369,belmonte,-15.8631,-38.8828,25.24,87,92,3.86,BR,1667296950
370,marawi,7.9986,124.2928,21.79,93,100,1.09,PH,1667296951
371,yakeshi,49.2833,120.7333,-8.59,66,2,8.12,CN,1667296952
372,manokwari,-0.8667,134.0833,27.78,79,19,0.92,ID,1667296953
373,mazamari,-11.3258,-74.5308,20.45,97,100,0.37,PE,1667296953
374,qui nhon,13.7667,109.2333,24.95,80,84,6.49,VN,1667296954
375,kuusamo,65.9667,29.1833,-0.98,93,100,1.54,FI,1667296955
376,rorvik,64.8621,11.2373,11.06,76,0,2.57,NO,1667296956
377,gogrial,8.5332,28.1004,35.59,32,61,2.72,SS,1667296957
378,lorengau,-2.0226,147.2712,28.18,67,51,0.59,PG,1667296958
379,terrace,54.5163,-128.6035,0.95,100,100,1.03,CA,1667296837
380,tecoanapa,16.5167,-98.75,24.25,89,4,1.81,MX,1667296960
381,bafra,41.5678,35.9069,16.01,67,82,4.78,TR,1667296754
382,pritzwalk,53.1494,12.1741,15.52,79,100,5.91,DE,1667296962
383,port blair,11.6667,92.75,30.02,66,40,2.57,IN,1667296749
384,san luis de palenque,5.4214,-71.7317,22.38,92,94,2.1,CO,1667296963
385,bonfim,3.0833,-59.95,24.27,87,20,1.83,BR,1667296964
386,walvis bay,-22.9575,14.5053,15.61,63,100,6.26,NA,1667296965
387,ilmajoki,62.7333,22.5667,6.23,97,75,1.03,FI,1667296966
388,tutoia,-2.7619,-42.2744,27.19,75,100,5.51,BR,1667296885
389,klaksvik,62.2266,-6.589,9.51,84,100,7.49,FO,1667296968
390,lugoba,-6.45,38.3333,33.66,29,15,2.86,TZ,1667296968
391,atar,20.5169,-13.0499,30.82,10,0,5.05,MR,1667296969
392,fergus falls,46.283,-96.0776,5.99,61,0,2.06,US,1667296970
393,energeticheskiy,43.4278,77.0222,15.31,44,20,2.0,KZ,1667296971
394,sarkand,45.41,79.9186,11.37,43,12,2.76,KZ,1667296972
395,tura,25.5198,90.2201,26.4,78,2,1.18,IN,1667296973
396,kirakira,-10.4544,161.9205,27.15,81,18,1.8,SB,1667296973
397,bac lieu,9.285,105.7244,27.24,78,94,3.36,VN,1667296974
398,sambava,-14.2667,50.1667,26.58,63,0,5.42,MG,1667296975
399,te anau,-45.4167,167.7167,11.94,68,98,4.72,NZ,1667296976
400,alyangula,-13.8483,136.4192,29.34,80,65,8.69,AU,1667296977
401,bereda,43.2686,-7.5406,11.75,93,70,3.0,ES,1667296978
402,marsa matruh,31.3525,27.2453,22.03,59,41,4.85,EG,1667296979
403,portales,34.1862,-103.3344,9.74,83,0,3.23,US,1667296979
404,rawson,-43.3002,-65.1023,13.79,34,0,4.09,AR,1667296980
405,leshukonskoye,64.8989,45.7622,1.48,83,40,2.67,RU,1667296981
406,porto novo,6.4965,2.6036,31.51,59,97,0.78,BJ,1667296833
407,cairns,-16.9167,145.7667,28.95,82,40,2.57,AU,1667296983
408,sanford,28.8006,-81.2731,23.52,94,100,2.57,US,1667296732
409,kaya,13.0917,-1.0844,31.75,14,17,7.47,BF,1667296985
410,simpang,-1.2667,104.0833,27.99,79,92,0.39,ID,1667296986
411,bulolo,-7.2,146.65,22.82,96,67,1.22,PG,1667296987
412,opelousas,30.5335,-92.0815,14.94,100,0,0.0,US,1667296989
413,quzhou,28.9594,118.8686,17.62,57,100,4.34,CN,1667296990
414,sevierville,35.8681,-83.5618,15.19,91,100,0.0,US,1667296991
415,ramgarh,23.6333,85.5167,30.03,42,3,2.07,IN,1667296992
416,thai binh,20.45,106.3333,25.73,42,94,3.67,VN,1667296816
417,hamilton,39.1834,-84.5333,14.44,95,100,0.45,US,1667296754
418,elko,41.0002,-115.5012,8.46,33,100,2.68,US,1667296995
419,trinidad,-14.8333,-64.9,16.73,44,100,5.25,BO,1667296835
420,jacareacanga,-6.2222,-57.7528,22.67,99,100,1.37,BR,1667296997
421,bushenyi,-0.5853,30.2114,26.26,47,58,2.23,UG,1667296998
422,leningradskiy,69.3833,178.4167,-15.89,89,100,4.81,RU,1667296999
423,rodrigues alves,-7.738,-72.6509,23.75,89,98,0.3,BR,1667297000
424,namibe,-15.1961,12.1522,25.3,59,0,4.69,AO,1667297000
425,fershampenuaz,53.5202,59.8117,6.01,91,100,9.37,RU,1667297001
426,muskegon,43.3,-86.1334,11.92,93,100,3.09,US,1667296856
427,birjand,32.8663,59.2211,25.14,16,98,8.33,IR,1667297003
428,manta,-0.95,-80.7333,21.07,83,92,2.44,EC,1667297003
429,huangmei,30.1924,116.025,20.19,49,0,5.93,CN,1667297004
430,evreux,49.0241,1.1508,14.35,76,0,7.72,FR,1667297005
431,tazovskiy,67.4667,78.7,-4.29,92,99,6.76,RU,1667297006
432,mildura,-34.2,142.15,8.37,79,32,10.98,AU,1667297007
433,pemangkat,1.1667,108.9667,27.65,76,99,2.08,ID,1667297008
434,beyneu,45.3167,55.2,8.5,39,96,11.07,KZ,1667297009
435,alugan,12.2188,125.4808,27.46,82,61,2.51,PH,1667297010
436,sao joao da barra,-21.6403,-41.0511,24.05,89,85,5.11,BR,1667297011
437,nakhon phanom,17.3333,104.4167,24.29,50,98,2.24,TH,1667297012
438,sala,34.0389,-6.8166,22.38,83,40,2.57,MA,1667296858
439,comodoro rivadavia,-45.8667,-67.5,11.83,50,9,3.47,AR,1667297013
440,marrakesh,31.6315,-8.0083,25.04,29,40,1.54,MA,1667297014
441,hasaki,35.7333,140.8333,15.22,78,100,2.34,JP,1667297015
442,tarko-sale,64.9225,77.785,-2.09,97,100,6.06,RU,1667297015
443,sattahip,12.6664,100.9007,31.05,55,20,4.12,TH,1667297017
444,bobon,12.5246,124.5636,26.67,87,37,2.2,PH,1667297018
445,kodinsk,58.6881,99.1844,-4.1,57,19,1.44,RU,1667297018
446,aksu,41.1231,80.2644,16.43,23,6,1.06,CN,1667296826
447,fort-shevchenko,44.5086,50.263,7.51,59,71,11.31,KZ,1667297020
448,bathsheba,13.2167,-59.5167,26.76,82,93,7.02,BB,1667297020
449,olafsvik,64.8945,-23.7142,6.7,84,85,0.92,IS,1667297021
450,cloquet,46.7216,-92.4594,8.63,66,0,0.0,US,1667297022
451,breytovo,58.2993,37.8617,1.6,76,81,3.33,RU,1667297023
452,abu samrah,35.3029,37.1841,24.12,33,0,2.7,SY,1667297024
453,bandarbeyla,9.4942,50.8122,28.17,63,23,6.06,SO,1667297024
454,olga,43.7444,135.2892,6.3,68,97,3.44,RU,1667297025
455,were ilu,10.6,39.4333,19.99,31,8,3.94,ET,1667297026
456,naduvattam,11.4833,76.5667,16.72,75,100,1.89,IN,1667297027
457,taksimo,56.3444,114.8794,-11.29,68,55,1.8,RU,1667297027
458,magadi,12.9667,77.2333,23.09,95,100,2.79,IN,1667296590
459,khandyga,62.6667,135.6,-10.76,92,100,1.28,RU,1667297029
460,bonavista,48.6499,-53.1147,4.9,69,55,3.88,CA,1667297030
461,fort collins,40.5853,-105.0844,10.53,41,0,2.06,US,1667297031
462,thunder bay,48.4001,-89.3168,6.32,75,41,2.24,CA,1667296844
463,mackay,-21.15,149.2,27.05,83,46,6.07,AU,1667296775
464,puerto baquerizo moreno,-0.9,-89.6,19.15,81,79,5.36,EC,1667296971
465,port macquarie,-31.4333,152.9167,19.94,45,40,2.57,AU,1667296756
466,port augusta,-32.5,137.7667,12.52,52,49,9.47,AU,1667297036
467,shahrud,36.4182,54.9763,20.23,32,16,1.71,IR,1667297036
468,garowe,8.4054,48.4845,30.09,41,1,1.93,SO,1667297037
469,mbanza-ngungu,-5.25,14.8667,24.0,80,100,1.7,CD,1667297038
470,moyamba,8.1667,-12.4333,28.91,70,70,0.87,SL,1667297040
471,xanlar,40.5869,46.3158,16.73,37,40,5.14,AZ,1667297041
472,kholtoson,50.2981,103.3097,-7.16,72,78,0.69,RU,1667297042
473,puri,19.8,85.85,31.29,59,33,2.82,IN,1667297044
474,sitrah,26.1547,50.6206,35.12,36,0,3.6,BH,1667297045
475,bulgan,48.8125,103.5347,-4.5,69,49,0.25,MN,1667297046
476,grootfontein,-19.5667,18.1167,30.08,29,77,2.6,NA,1667297046
477,rayong,12.8333,101.4333,30.38,69,100,2.97,TH,1667297047
478,sorland,67.667,12.6934,9.92,88,100,8.05,NO,1667297048
479,yerbogachen,61.2767,108.0108,-5.09,96,100,2.69,RU,1667297049
480,berlevag,70.8578,29.0864,4.0,81,100,6.69,NO,1667297050
481,san vicente,-26.6167,-54.1333,6.54,82,32,3.37,AR,1667297051
482,la asuncion,11.0333,-63.8628,26.01,88,18,5.74,VE,1667297052
483,balabac,7.9868,117.0645,25.09,86,100,2.97,PH,1667297053
484,saurimo,-9.6608,20.3916,25.95,58,100,0.46,AO,1667297054
485,svetlyy,54.675,20.1347,12.76,81,99,2.1,RU,1667297055
486,cap malheureux,-19.9842,57.6142,26.93,59,1,3.58,MU,1667297056
487,omboue,-1.5746,9.2618,25.4,90,100,2.31,GA,1667297056
488,gamba,-2.65,10.0,27.69,75,100,1.88,GA,1667297057
489,kerema,-7.9631,145.7785,27.86,77,99,0.65,PG,1667297058
490,luang prabang,19.8856,102.1347,24.98,61,97,0.58,LA,1667297059
491,najran,17.4924,44.1277,27.98,15,7,3.02,SA,1667297060
492,ambon,-3.6954,128.1814,28.08,83,40,3.6,ID,1667297061
493,teguldet,57.3064,88.1667,0.05,99,100,1.86,RU,1667297062
494,kyzyl,51.7,94.45,-3.34,70,80,0.5,RU,1667297063
495,antofagasta,-23.65,-70.4,14.6,74,4,0.92,CL,1667297063
496,port hawkesbury,45.6169,-61.3485,10.33,92,99,0.89,CA,1667297064
497,oltedal,58.831,6.0466,14.55,85,100,12.13,NO,1667297065
498,krasnaya zarya,52.7825,37.6806,2.99,65,74,6.28,RU,1667297066
499,leh,34.1667,77.5833,4.1,39,85,1.83,IN,1667297068
500,nagato,34.3833,131.2,16.6,79,2,5.67,JP,1667297068
501,mizan teferi,6.9833,35.5833,26.04,53,16,1.07,ET,1667297069
502,djibo,14.1022,-1.6306,31.61,13,55,7.92,BF,1667297070
503,yuscaran,13.9333,-86.85,19.58,93,41,1.84,HN,1667297071
504,malinovoye ozero,51.6753,79.7825,7.84,55,36,3.06,RU,1667297072
505,lazaro cardenas,17.9583,-102.2,24.36,86,47,1.38,MX,1667297072
506,yar-sale,66.8333,70.8333,-6.32,94,75,3.66,RU,1667297073
507,duncan,34.5023,-97.9578,11.88,78,0,2.57,US,1667296874
508,miandrivazo,-19.5167,45.4667,34.4,37,5,1.25,MG,1667297074
509,bundaberg,-24.85,152.35,24.56,99,75,5.66,AU,1667296813
510,kokoda,-8.8785,147.7407,24.39,96,79,0.63,PG,1667297076
511,coueron,47.2151,-1.7217,17.06,73,75,5.66,FR,1667297077
512,jerantut,3.936,102.3626,26.17,93,97,0.66,MY,1667297078
513,hobyo,5.3505,48.5268,28.27,62,23,4.06,SO,1667297079
514,emba,48.8264,58.1442,4.66,61,100,9.76,KZ,1667297080
515,mormugao,15.4,73.8,31.59,51,4,3.6,IN,1667297081
516,utrera,37.1852,-5.7809,19.36,77,40,2.57,ES,1667297082
517,bijie,27.3125,105.2942,14.03,66,0,4.14,CN,1667297082
518,maloy,61.9353,5.1136,12.85,67,100,5.07,NO,1667297083
519,zachary,30.6485,-91.1565,14.85,95,0,1.54,US,1667297057
520,high level,58.5169,-117.136,-4.0,90,100,2.01,CA,1667296858
521,severobaykalsk,55.65,109.3167,-6.84,53,100,1.56,RU,1667297085
522,challans,46.8436,-1.8749,17.2,66,1,9.14,FR,1667297086
523,cayenne,4.9333,-52.3333,26.02,89,75,1.54,GF,1667296860
524,kamaishi,39.2667,141.8833,13.94,88,100,3.5,JP,1667297087
525,atbasar,51.8,68.3333,7.05,55,100,5.82,KZ,1667297088
526,hay river,60.8156,-115.7999,-7.51,90,100,5.07,CA,1667297089
527,alta floresta,-9.8756,-56.0861,20.98,98,100,3.15,BR,1667296797
528,ajdabiya,30.7554,20.2263,23.63,40,0,4.12,LY,1667297090
529,fortuna,40.5982,-124.1573,12.74,86,100,5.14,US,1667297091
530,hitachi,36.6,140.65,15.56,81,100,2.3,JP,1667297092
531,sept-iles,50.2001,-66.3821,5.03,85,100,4.02,CA,1667296950
532,harper,4.375,-7.7169,27.49,76,78,3.43,LR,1667297094
533,panguna,-6.3164,155.4848,21.13,96,37,0.41,PG,1667297094
534,marystown,47.1666,-55.1483,5.77,84,96,3.66,CA,1667297095
535,valente,-11.4122,-39.4619,23.52,75,89,3.4,BR,1667297096
536,ust-ishim,57.6935,71.1665,3.25,91,100,3.78,RU,1667297097
537,dauphin,51.1494,-100.0502,4.69,51,100,0.84,CA,1667297098
538,zacatepec,18.65,-99.2,22.46,94,1,0.26,MX,1667297098
539,kilindoni,-7.9139,39.6668,26.33,70,20,3.94,TZ,1667297099
540,srednekolymsk,67.45,153.6833,-30.71,100,41,0.84,RU,1667297100
541,los llanos de aridane,28.6585,-17.9182,22.29,60,40,3.6,ES,1667296821
542,maceio,-9.6658,-35.7353,25.69,88,20,3.09,BR,1667296885
